team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
LAK,2021,LAK,2021030183,LAK,EDM,HOME,20220506,Team Level,other,0.3026,0.625,0.6667,284.0,2.863,0.174,0.173,0.595,0.074,1.484,1.499,0.173,0.174,0.173,3.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.04,0.0,0.0,0.215,0.215,0.214,1.754,0.401,0.118,0.279,0.048,0.55,0.604,0.401,0.401,0.401,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15,0.251,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.031,0.0,0.0,0.432,0.432,0.432
LAK,2021,LAK,2021030183,LAK,EDM,HOME,20220506,Team Level,all,0.4589,0.539,0.5385,3600.0,45.905,3.973,3.06,11.513,1.522,25.433,17.499,3.798,3.699,3.528,46.0,17.0,20.0,83.0,2.0,5.0,1.0,16.0,3.0,24.0,13.0,44.0,61.0,5.0,10.0,31.0,42.0,3.0,4.0,51.0,8.0,4.0,1.798,1.155,1.02,0.0,1.0,1.0,75.015,63.0,58.124,4.0,0.677,1.047,1.047,3.602,3.339,3.236,40.321,4.685,2.896,9.469,1.29,20.286,15.374,4.538,5.161,4.996,37.0,17.0,17.0,71.0,8.0,6.0,2.0,5.0,1.0,17.0,17.0,29.0,46.0,6.0,12.0,33.0,35.0,4.0,10.0,30.0,19.0,5.0,0.691,2.424,1.569,0.0,6.0,2.0,82.507,54.0,61.092,10.0,0.625,0.941,0.941,4.369,4.792,4.712
LAK,2021,LAK,2021030183,LAK,EDM,HOME,20220506,Team Level,5on5,0.4228,0.4882,0.4737,2775.0,32.788,2.666,2.066,8.489,1.134,17.83,12.814,2.627,2.392,2.357,32.0,13.0,17.0,62.0,1.0,3.0,0.0,12.0,2.0,17.0,10.0,31.0,44.0,4.0,8.0,22.0,39.0,3.0,4.0,38.0,4.0,3.0,1.291,0.685,0.69,0.0,1.0,0.0,54.015,45.0,40.124,4.0,0.431,0.523,0.523,2.574,2.311,2.278,37.046,3.64,2.71,9.024,1.207,19.331,14.089,3.497,4.116,3.955,34.0,16.0,15.0,65.0,6.0,6.0,2.0,5.0,1.0,17.0,15.0,28.0,44.0,6.0,12.0,21.0,32.0,4.0,10.0,29.0,18.0,3.0,0.669,2.274,0.697,0.0,6.0,0.0,76.507,50.0,57.092,10.0,0.568,0.941,0.941,3.266,3.69,3.614
LAK,2021,LAK,2021030183,LAK,EDM,HOME,20220506,Team Level,4on5,0.0,0.3333,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859,0.621,0.035,0.06,0.015,0.182,0.087,0.617,0.621,0.617,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.621,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.018,0.0,0.0,0.639,0.639,0.635
LAK,2021,LAK,2021030183,LAK,EDM,HOME,20220506,Team Level,5on4,0.9801,0.9375,0.9333,356.0,10.254,1.133,0.821,2.429,0.313,6.118,3.186,0.998,1.133,0.998,11.0,3.0,1.0,15.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,10.0,13.0,0.0,0.0,7.0,1.0,0.0,0.0,9.0,4.0,1.0,0.333,0.469,0.331,0.0,0.0,1.0,15.0,14.0,14.0,0.0,0.205,0.525,0.525,0.813,0.813,0.744,0.662,0.023,0.035,0.106,0.019,0.223,0.595,0.023,0.023,0.023,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.009,0.0,0.0,0.031,0.031,0.031
LAK,2021,LAK,2021030184,LAK,EDM,HOME,20220508,Team Level,other,0.9135,0.5833,0.8571,265.0,4.125,0.95,0.203,0.886,0.147,1.944,1.869,0.95,0.95,0.95,5.0,1.0,1.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,2.0,0.141,0.0,0.809,1.0,0.0,1.0,7.0,6.0,6.0,1.0,0.05,0.0,0.0,1.0,1.0,1.0,0.744,0.09,0.05,0.13,0.02,0.334,0.376,0.09,0.09,0.09,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.013,0.0,0.0,0.103,0.103,0.103
LAK,2021,LAK,2021030184,LAK,EDM,HOME,20220508,Team Level,all,0.6285,0.5175,0.5536,3600.0,45.272,5.672,3.253,9.799,1.474,24.888,16.914,5.454,5.651,5.44,46.0,16.0,12.0,74.0,4.0,3.0,0.0,14.0,3.0,19.0,19.0,42.0,58.0,6.0,12.0,33.0,27.0,5.0,13.0,43.0,13.0,6.0,1.801,1.428,2.443,1.0,2.0,1.0,76.866,62.0,63.526,12.0,0.71,0.824,0.824,5.559,5.575,5.5,36.19,3.352,2.649,8.325,1.267,19.912,14.495,3.027,3.31,2.99,31.0,19.0,19.0,69.0,0.0,6.0,0.0,7.0,0.0,19.0,18.0,31.0,50.0,5.0,10.0,26.0,38.0,0.0,6.0,34.0,13.0,3.0,0.922,1.521,0.909,0.0,0.0,0.0,66.048,50.0,48.446,4.0,0.578,1.38,1.38,2.55,2.527,2.389
LAK,2021,LAK,2021030184,LAK,EDM,HOME,20220508,Team Level,5on5,0.513,0.5045,0.5222,2615.0,34.381,3.36,2.468,7.588,1.117,19.193,13.274,3.168,3.338,3.154,35.0,12.0,9.0,56.0,2.0,3.0,0.0,11.0,1.0,15.0,15.0,33.0,45.0,5.0,10.0,19.0,25.0,3.0,10.0,34.0,11.0,2.0,1.375,1.212,0.773,0.0,2.0,0.0,58.866,47.0,48.526,9.0,0.51,0.824,0.824,3.046,3.062,3.018,30.888,3.19,2.086,7.241,1.106,16.816,12.561,2.865,3.149,2.828,27.0,16.0,12.0,55.0,0.0,6.0,0.0,4.0,0.0,18.0,15.0,27.0,43.0,4.0,8.0,19.0,32.0,0.0,3.0,28.0,12.0,3.0,0.85,1.432,0.909,0.0,0.0,0.0,52.048,43.0,41.446,3.0,0.434,1.38,1.38,2.244,2.221,2.083
LAK,2021,LAK,2021030184,LAK,EDM,HOME,20220508,Team Level,4on5,0.8465,0.1111,0.1429,360.0,0.936,0.397,0.087,0.081,0.014,0.168,0.253,0.397,0.397,0.397,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.397,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.02,0.0,0.0,0.417,0.417,0.417,4.559,0.072,0.513,0.954,0.142,2.761,1.558,0.072,0.072,0.072,4.0,2.0,2.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,0.0,0.131,0.0,0.0,0.203,0.203,0.203
LAK,2021,LAK,2021030184,LAK,EDM,HOME,20220508,Team Level,5on4,1.0,0.9091,1.0,360.0,5.829,0.966,0.495,1.244,0.195,3.583,1.517,0.939,0.966,0.939,5.0,3.0,2.0,10.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,5.0,8.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,2.0,1.0,0.286,0.216,0.465,0.0,0.0,0.0,10.0,8.0,8.0,0.0,0.13,0.0,0.0,1.096,1.096,1.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
