team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
VGK,2017,VGK,2017030173,VGK,L.A,AWAY,20180415,Team Level,other,0.1007,0.3333,0.1667,198.0,0.716,0.03,0.036,0.207,0.021,0.344,0.361,0.03,0.03,0.03,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.009,0.0,0.0,0.039,0.039,0.039,3.734,0.268,0.193,0.76,0.118,1.908,1.753,0.268,0.268,0.268,4.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.058,0.0,0.21,0.0,0.0,1.0,6.0,5.0,5.0,0.0,0.048,0.0,0.0,0.316,0.316,0.315
VGK,2017,VGK,2017030173,VGK,L.A,AWAY,20180415,Team Level,all,0.563,0.4851,0.4742,3600.0,33.976,3.159,2.365,7.451,1.093,17.69,14.241,3.055,3.263,3.155,26.0,20.0,19.0,65.0,3.0,3.0,0.0,5.0,0.0,17.0,18.0,23.0,43.0,5.0,10.0,27.0,40.0,2.0,7.0,29.0,14.0,3.0,0.865,1.536,0.758,1.0,2.0,0.0,65.586,46.0,46.316,6.0,0.506,0.613,0.613,3.051,3.139,3.107,35.453,2.452,2.43,8.433,1.179,19.312,17.194,2.383,2.421,2.352,39.0,12.0,18.0,69.0,2.0,4.0,0.0,10.0,3.0,15.0,17.0,37.0,49.0,5.0,10.0,34.0,45.0,3.0,14.0,42.0,7.0,2.0,1.164,0.86,0.428,1.0,0.0,1.0,69.04,51.0,51.148,12.0,0.525,0.443,0.443,2.533,2.497,2.456
VGK,2017,VGK,2017030173,VGK,L.A,AWAY,20180415,Team Level,5on5,0.6369,0.5248,0.5342,2550.0,29.36,2.989,2.096,6.544,0.923,15.277,11.171,2.888,3.093,2.987,20.0,19.0,14.0,53.0,3.0,3.0,0.0,4.0,0.0,15.0,14.0,17.0,36.0,4.0,8.0,21.0,38.0,1.0,4.0,22.0,14.0,3.0,0.695,1.536,0.758,1.0,2.0,0.0,53.586,39.0,39.316,4.0,0.44,0.613,0.613,2.816,2.904,2.875,24.17,1.704,1.636,6.158,0.823,12.857,10.822,1.647,1.674,1.617,24.0,10.0,14.0,48.0,1.0,3.0,0.0,8.0,3.0,10.0,9.0,23.0,33.0,4.0,8.0,22.0,41.0,1.0,11.0,29.0,4.0,1.0,0.906,0.579,0.219,1.0,0.0,0.0,48.04,34.0,34.148,10.0,0.336,0.225,0.443,1.597,1.561,1.534
VGK,2017,VGK,2017030173,VGK,L.A,AWAY,20180415,Team Level,4on5,0.1915,0.2353,0.2308,486.0,2.268,0.113,0.075,0.233,0.057,0.65,1.871,0.111,0.113,0.111,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.019,0.0,0.0,0.133,0.133,0.13,6.949,0.477,0.581,1.495,0.219,4.528,2.701,0.466,0.477,0.466,9.0,1.0,3.0,13.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,9.0,10.0,1.0,2.0,5.0,0.0,0.0,2.0,7.0,3.0,0.0,0.197,0.28,0.0,0.0,0.0,0.0,13.0,10.0,10.0,1.0,0.136,0.219,0.0,0.614,0.614,0.599
VGK,2017,VGK,2017030173,VGK,L.A,AWAY,20180415,Team Level,5on4,0.9286,0.7143,0.6,366.0,1.632,0.026,0.158,0.467,0.092,1.42,0.838,0.026,0.026,0.026,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.037,0.0,0.0,0.064,0.064,0.064,0.6,0.002,0.02,0.02,0.02,0.02,1.918,0.002,0.002,0.002,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.005,0.0,0.0,0.007,0.007,0.007
VGK,2017,VGK,2017030174,VGK,L.A,AWAY,20180417,Team Level,other,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538,0.391,0.144,0.275,0.053,0.804,0.333,0.382,0.391,0.382,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.026,0.0,0.365,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.038,0.365,0.365,0.063,0.063,0.063
VGK,2017,VGK,2017030174,VGK,L.A,AWAY,20180417,Team Level,all,0.4283,0.3796,0.4198,3600.0,24.583,1.818,1.524,6.054,0.755,13.408,10.441,1.783,1.966,1.928,21.0,13.0,7.0,41.0,1.0,1.0,0.0,5.0,0.0,11.0,16.0,20.0,33.0,2.0,4.0,24.0,37.0,4.0,9.0,26.0,7.0,1.0,0.731,0.802,0.285,1.0,0.0,0.0,44.133,34.0,36.654,8.0,0.32,0.285,0.285,1.853,2.012,1.976,33.186,2.427,2.099,8.155,1.095,19.33,13.894,2.395,2.316,2.286,31.0,16.0,20.0,67.0,0.0,1.0,0.0,7.0,2.0,21.0,16.0,31.0,47.0,1.0,2.0,29.0,41.0,4.0,10.0,36.0,10.0,1.0,0.837,1.225,0.365,0.0,0.0,0.0,63.71,47.0,44.746,8.0,0.444,0.365,0.365,2.506,2.373,2.347
VGK,2017,VGK,2017030174,VGK,L.A,AWAY,20180417,Team Level,5on5,0.4853,0.38,0.4211,3153.0,23.215,1.8,1.431,5.746,0.707,12.587,9.729,1.765,1.948,1.91,19.0,13.0,6.0,38.0,1.0,1.0,0.0,4.0,0.0,11.0,15.0,18.0,31.0,2.0,4.0,21.0,36.0,4.0,7.0,24.0,7.0,1.0,0.713,0.802,0.285,1.0,0.0,0.0,41.133,32.0,34.654,7.0,0.299,0.285,0.285,1.814,1.972,1.937,30.926,1.909,1.849,7.788,1.024,18.052,13.377,1.886,1.798,1.777,29.0,15.0,18.0,62.0,0.0,0.0,0.0,7.0,2.0,20.0,15.0,29.0,44.0,1.0,2.0,28.0,40.0,4.0,8.0,35.0,9.0,0.0,0.811,1.097,0.0,0.0,0.0,0.0,58.71,44.0,41.746,8.0,0.38,0.0,0.0,2.289,2.155,2.13
VGK,2017,VGK,2017030174,VGK,L.A,AWAY,20180417,Team Level,4on5,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723,0.128,0.106,0.091,0.018,0.473,0.183,0.128,0.128,0.128,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.026,0.0,0.0,0.154,0.154,0.154
VGK,2017,VGK,2017030174,VGK,L.A,AWAY,20180417,Team Level,5on4,1.0,1.0,1.0,120.0,1.368,0.018,0.093,0.308,0.048,0.821,0.712,0.018,0.018,0.018,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.021,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
