team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2012,NYI,2012030113,NYI,PIT,HOME,20130505,Team Level,other,0.1839,0.7143,0.8,146.0,2.82,0.153,0.155,0.534,0.077,1.592,1.489,0.15,0.153,0.15,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.036,0.0,0.0,0.189,0.189,0.186,0.793,0.679,0.028,0.037,0.027,0.171,0.058,0.679,0.679,0.679,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.679,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.017,0.0,0.0,0.696,0.696,0.696
NYI,2012,NYI,2012030113,NYI,PIT,HOME,20130505,Team Level,all,0.5051,0.5378,0.5349,4124.0,33.237,3.317,2.428,7.247,1.075,18.199,13.734,3.191,3.177,3.054,36.0,10.0,18.0,64.0,4.0,3.0,1.0,6.0,2.0,12.0,19.0,32.0,42.0,6.0,12.0,32.0,35.0,19.0,14.0,30.0,14.0,2.0,0.931,1.871,0.514,2.0,2.0,0.0,61.197,46.0,44.267,3.0,0.534,0.656,0.656,3.195,3.056,3.033,28.98,3.25,1.621,6.463,0.854,15.332,12.481,3.223,3.325,3.298,25.0,15.0,15.0,55.0,5.0,0.0,0.0,2.0,0.0,15.0,18.0,20.0,35.0,4.0,8.0,29.0,33.0,6.0,8.0,31.0,6.0,3.0,0.744,0.715,1.791,1.0,1.0,3.0,57.33,40.0,41.694,4.0,0.369,0.0,0.0,3.619,3.711,3.683
NYI,2012,NYI,2012030113,NYI,PIT,HOME,20130505,Team Level,5on5,0.6711,0.5464,0.5217,3292.0,26.444,2.787,1.933,5.893,0.865,14.023,10.5,2.663,2.646,2.527,28.0,8.0,17.0,53.0,3.0,3.0,1.0,5.0,2.0,10.0,13.0,25.0,33.0,5.0,10.0,23.0,30.0,18.0,13.0,21.0,13.0,2.0,0.587,1.686,0.514,1.0,2.0,0.0,50.197,36.0,34.267,3.0,0.41,0.656,0.656,2.54,2.401,2.382,23.777,1.366,1.336,5.864,0.714,13.201,10.519,1.365,1.442,1.44,20.0,13.0,11.0,44.0,2.0,0.0,0.0,2.0,0.0,13.0,16.0,18.0,31.0,4.0,8.0,21.0,28.0,5.0,8.0,27.0,6.0,0.0,0.651,0.715,0.0,1.0,1.0,0.0,46.33,33.0,34.694,4.0,0.271,0.0,0.0,1.638,1.729,1.727
NYI,2012,NYI,2012030113,NYI,PIT,HOME,20130505,Team Level,4on5,0.0306,0.125,0.2,326.0,0.72,0.036,0.031,0.118,0.02,0.256,0.54,0.036,0.036,0.036,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.036,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.043,0.043,0.043,3.053,1.141,0.195,0.367,0.076,1.514,0.707,1.116,1.141,1.116,3.0,1.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,0.029,0.0,1.112,0.0,0.0,2.0,7.0,4.0,4.0,0.0,0.067,0.0,0.0,1.208,1.208,1.182
NYI,2012,NYI,2012030113,NYI,PIT,HOME,20130505,Team Level,5on4,0.842,0.7143,0.7143,360.0,3.253,0.341,0.308,0.703,0.114,2.329,1.205,0.341,0.341,0.341,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,1.0,0.0,0.156,0.185,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.081,0.0,0.0,0.422,0.422,0.422,1.358,0.064,0.062,0.195,0.037,0.446,1.196,0.064,0.064,0.064,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.014,0.0,0.0,0.078,0.078,0.078
NYI,2012,NYI,2012030114,NYI,PIT,HOME,20130507,Team Level,other,0.0,0.4,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.128,0.219,0.091,0.186,0.044,0.952,0.508,0.219,0.219,0.219,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.219,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.027,0.0,0.0,0.245,0.245,0.245
NYI,2012,NYI,2012030114,NYI,PIT,HOME,20130507,Team Level,all,0.5503,0.4818,0.4744,3600.0,27.075,2.917,2.164,5.953,0.864,14.733,10.368,2.724,2.835,2.644,24.0,13.0,16.0,53.0,6.0,3.0,2.0,2.0,2.0,5.0,19.0,18.0,31.0,3.0,6.0,29.0,33.0,13.0,8.0,28.0,6.0,3.0,0.955,0.9,1.062,4.0,0.0,2.0,52.063,37.0,36.366,4.0,0.467,1.062,1.062,2.322,2.238,2.177,28.892,2.384,2.134,6.036,0.941,17.056,12.449,2.365,2.513,2.493,31.0,10.0,16.0,57.0,4.0,1.0,0.0,5.0,2.0,12.0,17.0,27.0,37.0,6.0,15.0,25.0,26.0,10.0,12.0,32.0,7.0,2.0,0.834,0.913,0.637,3.0,0.0,1.0,58.687,41.0,42.461,7.0,0.451,0.397,0.397,2.438,2.549,2.541
NYI,2012,NYI,2012030114,NYI,PIT,HOME,20130507,Team Level,5on5,0.5208,0.4889,0.4848,2799.0,23.203,2.279,1.685,5.186,0.762,12.693,9.395,2.196,2.197,2.116,20.0,12.0,12.0,44.0,5.0,2.0,2.0,1.0,2.0,4.0,18.0,15.0,27.0,3.0,6.0,22.0,32.0,9.0,5.0,25.0,5.0,2.0,0.813,0.714,0.753,3.0,0.0,2.0,43.063,32.0,31.366,2.0,0.347,0.753,0.753,1.874,1.79,1.769,24.57,2.097,1.702,5.295,0.756,13.799,10.351,2.078,2.226,2.206,27.0,7.0,12.0,46.0,4.0,1.0,0.0,5.0,2.0,8.0,14.0,23.0,30.0,6.0,15.0,18.0,25.0,8.0,10.0,27.0,5.0,2.0,0.766,0.694,0.637,3.0,0.0,1.0,47.687,34.0,35.461,5.0,0.351,0.397,0.397,2.051,2.161,2.154
NYI,2012,NYI,2012030114,NYI,PIT,HOME,20130507,Team Level,4on5,0.0,0.125,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.367,0.049,0.318,0.444,0.116,2.04,1.033,0.049,0.049,0.049,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.069,0.0,0.0,0.118,0.118,0.117
NYI,2012,NYI,2012030114,NYI,PIT,HOME,20130507,Team Level,5on4,0.971,0.8571,0.8333,391.0,3.872,0.637,0.479,0.767,0.102,2.041,0.973,0.528,0.637,0.528,4.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,0.142,0.186,0.31,1.0,0.0,0.0,6.0,5.0,5.0,2.0,0.12,0.31,0.31,0.448,0.448,0.408,0.828,0.019,0.024,0.111,0.025,0.265,0.556,0.019,0.019,0.019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.005,0.0,0.0,0.024,0.024,0.024
