team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
LAK,2021,LAK,2021020047,LAK,NSH,AWAY,20211019,Team Level,other,0.1137,0.5,0.3333,167.0,1.33,0.147,0.121,0.21,0.042,1.115,0.365,0.126,0.147,0.126,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.038,0.109,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.04,0.0,0.0,0.187,0.187,0.154,2.681,1.146,0.2,0.358,0.085,1.421,0.789,1.146,1.146,1.146,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.021,0.083,1.042,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.048,0.0,0.0,1.195,1.195,1.195
LAK,2021,LAK,2021020047,LAK,NSH,AWAY,20211019,Team Level,all,0.2795,0.4259,0.4359,3600.0,24.222,1.378,1.484,5.422,0.823,13.964,10.929,1.347,1.444,1.411,26.0,8.0,12.0,46.0,1.0,1.0,0.0,6.0,1.0,7.0,18.0,25.0,33.0,3.0,4.0,23.0,16.0,5.0,8.0,27.0,7.0,0.0,0.689,0.689,0.0,1.0,0.0,0.0,47.242,34.0,35.116,4.0,0.32,0.025,0.025,1.673,1.749,1.704,31.511,3.552,2.376,6.703,1.114,18.244,12.01,3.499,3.45,3.398,31.0,13.0,18.0,62.0,2.0,1.0,1.0,8.0,2.0,13.0,18.0,29.0,42.0,2.0,4.0,34.0,14.0,5.0,9.0,31.0,10.0,3.0,1.063,1.244,1.245,0.0,2.0,0.0,60.067,44.0,42.549,6.0,0.513,0.151,0.151,3.915,3.793,3.737
LAK,2021,LAK,2021020047,LAK,NSH,AWAY,20211019,Team Level,5on5,0.3769,0.4318,0.4531,3006.0,20.682,1.121,1.223,4.809,0.704,11.832,9.311,1.11,1.186,1.175,21.0,8.0,9.0,38.0,1.0,1.0,0.0,6.0,1.0,6.0,14.0,20.0,28.0,3.0,4.0,21.0,16.0,4.0,7.0,24.0,5.0,0.0,0.636,0.485,0.0,1.0,0.0,0.0,39.242,29.0,30.116,4.0,0.25,0.025,0.025,1.346,1.422,1.41,24.993,1.853,1.774,5.642,0.911,14.651,10.169,1.828,1.751,1.727,25.0,10.0,15.0,50.0,1.0,0.0,0.0,8.0,1.0,10.0,15.0,24.0,34.0,2.0,4.0,27.0,14.0,5.0,7.0,28.0,7.0,0.0,0.947,0.906,0.0,0.0,1.0,0.0,48.067,35.0,33.549,4.0,0.37,0.0,0.0,2.223,2.101,2.074
LAK,2021,LAK,2021020047,LAK,NSH,AWAY,20211019,Team Level,4on5,0.1479,0.1111,0.1667,187.0,0.789,0.096,0.048,0.09,0.024,0.237,0.505,0.096,0.096,0.096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.107,0.107,0.107,3.836,0.553,0.402,0.703,0.118,2.172,1.052,0.525,0.553,0.525,5.0,0.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.095,0.255,0.203,0.0,1.0,0.0,8.0,5.0,5.0,0.0,0.095,0.151,0.151,0.497,0.497,0.469
LAK,2021,LAK,2021020047,LAK,NSH,AWAY,20211019,Team Level,5on4,1.0,1.0,1.0,240.0,1.421,0.014,0.091,0.313,0.053,0.78,0.749,0.014,0.014,0.014,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.019,0.0,0.0,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LAK,2021,LAK,2021020064,LAK,DAL,AWAY,20211022,Team Level,other,0.5025,0.5,0.5333,161.0,6.204,0.715,0.392,1.024,0.177,2.506,3.187,0.704,0.715,0.704,6.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,8.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0,4.0,0.0,0.232,0.482,0.0,0.0,0.0,0.0,9.0,8.0,8.0,0.0,0.112,0.0,0.0,0.826,0.826,0.814,5.164,0.708,0.368,0.969,0.176,2.294,2.484,0.708,0.708,0.708,6.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.1,0.608,0.0,1.0,0.0,0.0,9.0,7.0,7.0,0.0,0.104,0.0,0.0,0.812,0.812,0.812
LAK,2021,LAK,2021020064,LAK,DAL,AWAY,20211022,Team Level,all,0.5899,0.6,0.6383,3855.0,44.259,2.769,3.102,9.59,1.304,23.92,19.314,2.75,2.859,2.84,45.0,15.0,18.0,78.0,2.0,2.0,0.0,4.0,3.0,21.0,28.0,43.0,58.0,5.0,10.0,24.0,14.0,6.0,9.0,50.0,7.0,3.0,1.119,0.829,0.821,1.0,0.0,1.0,80.033,60.0,61.387,3.0,0.718,0.267,0.267,3.22,3.314,3.289,25.062,1.925,1.683,5.717,0.861,12.921,10.892,1.916,1.897,1.888,23.0,11.0,18.0,52.0,3.0,0.0,0.0,3.0,1.0,7.0,20.0,20.0,31.0,5.0,13.0,21.0,25.0,3.0,10.0,23.0,11.0,0.0,0.64,1.285,0.0,1.0,2.0,0.0,50.825,34.0,33.234,7.0,0.384,0.0,0.0,2.309,2.271,2.259
LAK,2021,LAK,2021020064,LAK,DAL,AWAY,20211022,Team Level,5on5,0.7362,0.6154,0.6415,2808.0,25.106,1.499,1.494,5.91,0.727,13.537,10.833,1.494,1.588,1.584,26.0,8.0,14.0,48.0,1.0,1.0,0.0,2.0,3.0,12.0,15.0,25.0,33.0,3.0,6.0,12.0,12.0,6.0,6.0,29.0,3.0,2.0,0.685,0.346,0.468,0.0,0.0,1.0,50.033,34.0,35.387,3.0,0.302,0.258,0.258,1.543,1.637,1.634,13.723,0.537,0.86,3.47,0.439,7.947,5.746,0.529,0.509,0.501,10.0,9.0,11.0,30.0,0.0,0.0,0.0,3.0,0.0,6.0,10.0,10.0,19.0,4.0,11.0,15.0,22.0,2.0,8.0,18.0,1.0,0.0,0.422,0.115,0.0,0.0,0.0,0.0,28.825,19.0,18.234,6.0,0.173,0.0,0.0,0.711,0.673,0.662
LAK,2021,LAK,2021020064,LAK,DAL,AWAY,20211022,Team Level,4on5,0.0617,0.1818,0.2857,242.0,1.378,0.029,0.043,0.147,0.033,0.422,1.326,0.028,0.029,0.028,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.009,0.0,0.0,0.038,0.038,0.038,3.646,0.441,0.284,0.99,0.18,1.954,1.15,0.44,0.441,0.44,4.0,1.0,4.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.081,0.36,0.0,0.0,2.0,0.0,9.0,5.0,5.0,0.0,0.07,0.0,0.0,0.512,0.512,0.51
LAK,2021,LAK,2021020064,LAK,DAL,AWAY,20211022,Team Level,5on4,0.6889,0.8261,0.8421,644.0,11.572,0.527,1.172,2.509,0.368,7.455,3.969,0.523,0.527,0.523,11.0,5.0,3.0,19.0,1.0,1.0,0.0,2.0,0.0,5.0,7.0,10.0,15.0,1.0,2.0,5.0,0.0,0.0,0.0,15.0,0.0,1.0,0.173,0.0,0.354,1.0,0.0,0.0,19.0,16.0,16.0,0.0,0.295,0.009,0.009,0.813,0.813,0.803,2.53,0.238,0.17,0.288,0.066,0.726,1.513,0.238,0.238,0.238,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,0.0,0.036,0.202,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.036,0.0,0.0,0.275,0.275,0.275
