team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NJD,2022,NJD,2022030143,NJD,NYR,AWAY,20230422,Team Level,other,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,2022,NJD,2022030143,NJD,NYR,AWAY,20230422,Team Level,all,0.4571,0.4692,0.4468,4296.0,31.162,2.823,2.131,7.007,1.056,15.832,13.151,2.773,2.931,2.879,28.0,14.0,19.0,61.0,2.0,2.0,0.0,0.0,0.0,20.0,18.0,26.0,40.0,6.0,12.0,25.0,31.0,10.0,15.0,29.0,10.0,3.0,0.747,1.253,0.823,1.0,0.0,1.0,62.628,42.0,42.939,6.0,0.463,0.396,0.396,2.889,2.997,2.977,38.249,3.353,2.626,9.787,1.255,20.712,14.267,3.268,3.266,3.182,36.0,16.0,17.0,69.0,1.0,5.0,0.0,0.0,1.0,25.0,20.0,35.0,51.0,4.0,8.0,37.0,23.0,15.0,19.0,35.0,16.0,1.0,1.156,1.96,0.236,1.0,0.0,0.0,67.806,52.0,51.242,7.0,0.574,0.524,0.524,3.402,3.322,3.264
NJD,2022,NJD,2022030143,NJD,NYR,AWAY,20230422,Team Level,5on5,0.5262,0.5143,0.4795,3396.0,26.041,2.351,1.836,5.939,0.9,13.148,10.826,2.301,2.46,2.408,24.0,11.0,19.0,54.0,1.0,2.0,0.0,0.0,0.0,17.0,15.0,23.0,34.0,6.0,12.0,20.0,29.0,9.0,12.0,23.0,10.0,2.0,0.676,1.253,0.421,1.0,0.0,0.0,55.628,35.0,35.939,6.0,0.386,0.396,0.396,2.34,2.447,2.43,28.482,2.117,1.792,7.897,0.943,14.417,10.834,2.076,2.03,1.99,30.0,8.0,13.0,51.0,1.0,5.0,0.0,0.0,1.0,18.0,13.0,29.0,37.0,4.0,8.0,29.0,21.0,13.0,13.0,31.0,6.0,1.0,0.991,0.89,0.236,1.0,0.0,0.0,49.806,38.0,37.242,6.0,0.37,0.524,0.524,1.963,1.883,1.876
NJD,2022,NJD,2022030143,NJD,NYR,AWAY,20230422,Team Level,4on5,0.0381,0.1,0.125,600.0,1.477,0.049,0.041,0.216,0.047,0.448,1.199,0.049,0.049,0.049,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.011,0.0,0.0,0.06,0.06,0.06,9.768,1.236,0.834,1.89,0.312,6.295,3.434,1.192,1.236,1.192,6.0,8.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,14.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,10.0,0.0,0.166,1.07,0.0,0.0,0.0,0.0,18.0,14.0,14.0,0.0,0.204,0.0,0.0,1.439,1.439,1.388
NJD,2022,NJD,2022030143,NJD,NYR,AWAY,20230422,Team Level,5on4,1.0,1.0,1.0,270.0,3.644,0.423,0.254,0.851,0.109,2.236,1.125,0.422,0.423,0.422,2.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,0.0,1.0,0.022,0.0,0.402,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.067,0.0,0.0,0.49,0.49,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,2022,NJD,2022030144,NJD,NYR,AWAY,20230424,Team Level,other,0.91,0.75,0.5,134.0,0.55,0.465,0.029,0.05,0.032,0.223,0.201,0.465,0.465,0.465,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.465,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.006,0.0,0.0,0.471,0.471,0.471,0.733,0.046,0.047,0.103,0.02,0.401,0.384,0.046,0.046,0.046,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.057,0.057,0.057
NJD,2022,NJD,2022030144,NJD,NYR,AWAY,20230424,Team Level,all,0.6435,0.5238,0.4932,3600.0,25.998,2.801,1.746,6.371,0.935,13.923,10.224,2.714,2.998,2.905,23.0,13.0,19.0,55.0,3.0,1.0,0.0,1.0,0.0,20.0,11.0,20.0,33.0,3.0,6.0,29.0,21.0,5.0,7.0,25.0,8.0,3.0,0.707,1.129,0.965,1.0,0.0,2.0,59.138,36.0,38.763,3.0,0.378,0.182,0.182,2.997,3.212,3.144,25.968,1.552,1.65,6.142,0.834,15.915,10.906,1.523,1.475,1.447,23.0,14.0,13.0,50.0,1.0,0.0,0.0,0.0,0.0,17.0,19.0,22.0,36.0,2.0,4.0,20.0,24.0,13.0,15.0,30.0,7.0,0.0,0.827,0.726,0.0,0.0,1.0,0.0,46.98,37.0,34.93,5.0,0.354,0.0,0.0,1.906,1.81,1.778
NJD,2022,NJD,2022030144,NJD,NYR,AWAY,20230424,Team Level,5on5,0.6694,0.5172,0.5082,2958.0,22.738,2.26,1.5,5.74,0.804,11.973,8.724,2.174,2.456,2.364,20.0,11.0,14.0,45.0,2.0,1.0,0.0,1.0,0.0,17.0,10.0,18.0,29.0,3.0,6.0,24.0,20.0,4.0,7.0,21.0,8.0,2.0,0.63,1.129,0.501,1.0,0.0,1.0,49.138,31.0,33.763,3.0,0.316,0.182,0.182,2.394,2.608,2.543,21.527,1.116,1.268,5.236,0.67,12.673,9.036,1.09,1.038,1.014,19.0,11.0,12.0,42.0,1.0,0.0,0.0,0.0,0.0,13.0,16.0,18.0,29.0,1.0,2.0,15.0,22.0,12.0,14.0,26.0,4.0,0.0,0.657,0.459,0.0,0.0,1.0,0.0,38.98,30.0,27.93,5.0,0.257,0.0,0.0,1.373,1.277,1.249
NJD,2022,NJD,2022030144,NJD,NYR,AWAY,20230424,Team Level,4on5,0.1032,0.125,0.1429,314.0,0.703,0.045,0.029,0.103,0.021,0.199,0.602,0.045,0.045,0.045,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.052,0.052,0.052,3.709,0.391,0.336,0.803,0.144,2.841,1.486,0.387,0.391,0.387,4.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,0.124,0.267,0.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,0.086,0.0,0.0,0.476,0.476,0.472
NJD,2022,NJD,2022030144,NJD,NYR,AWAY,20230424,Team Level,5on4,1.0,1.0,1.0,194.0,2.006,0.031,0.187,0.478,0.078,1.528,0.698,0.03,0.031,0.03,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.048,0.0,0.0,0.08,0.08,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
